date;time;p_e;P_th synthetisch;P_th synthetisch [MWh];p_fuel [mw]
29.03.25;22:00:00;87,4;0;0;0
29.03.25;23:00:00;74,14;0;0;0
30.03.25;00:00:00;58,47;0;0;0
30.03.25;01:00:00;36,94;0;0;0
30.03.25;02:00:00;26,46;0;0;0
30.03.25;03:00:00;16,48;0;0;0
30.03.25;04:00:00;10,05;0;0;0
30.03.25;05:00:00;8,17;0;0;0
30.03.25;06:00:00;0,68;0;0;0
30.03.25;07:00:00;1,12;0;0;0
30.03.25;08:00:00;-0,32;0;0;0
30.03.25;09:00:00;-2,04;0;0;0
30.03.25;10:00:00;-10,4;0;0;0
30.03.25;11:00:00;-13,48;0;0;0
30.03.25;12:00:00;-19,42;0;0;0
30.03.25;13:00:00;-19,84;0;0;0
30.03.25;14:00:00;-13,72;0;0;0
30.03.25;15:00:00;-7,44;0;0;0
30.03.25;16:00:00;0,84;0;0;0
30.03.25;17:00:00;14,9;0;0;0
30.03.25;18:00:00;52,22;0;0;0
30.03.25;19:00:00;55,93;0;0;0
30.03.25;20:00:00;48,04;0;0;0
30.03.25;21:00:00;48,36;0;0;0
30.03.25;22:00:00;40,38;0;0;0
30.03.25;23:00:00;48,2;0;0;0
31.03.25;00:00:00;48,14;0;0;0
31.03.25;01:00:00;45,63;0;0;0
31.03.25;02:00:00;49,98;0;0;0
31.03.25;03:00:00;62,98;0;0;0
31.03.25;04:00:00;79,58;0;0;0
31.03.25;05:00:00;102,08;119,8252773;0,119825277;0,277373326
31.03.25;06:00:00;134,12;197,893261;0,197893261;0,458086252
31.03.25;07:00:00;144,12;197,893261;0,197893261;0,458086252
31.03.25;08:00:00;115,49;197,893261;0,197893261;0,458086252
31.03.25;09:00:00;97,64;119,8252773;0,119825277;0,277373326
31.03.25;10:00:00;88,58;119,8252773;0,119825277;0,277373326
31.03.25;11:00:00;78,85;0;0;0
31.03.25;12:00:00;66,75;0;0;0
31.03.25;13:00:00;61,16;0;0;0
31.03.25;14:00:00;73,02;0;0;0
31.03.25;15:00:00;78,87;0;0;0
31.03.25;16:00:00;102,26;119,8252773;0,119825277;0,277373326
31.03.25;17:00:00;132,81;197,893261;0,197893261;0,458086252
31.03.25;18:00:00;171,07;197,893261;0,197893261;0,458086252
31.03.25;19:00:00;164,76;197,893261;0,197893261;0,458086252
31.03.25;20:00:00;134,51;197,893261;0,197893261;0,458086252
31.03.25;21:00:00;119,62;197,893261;0,197893261;0,458086252
31.03.25;22:00:00;106,97;197,893261;0,197893261;0,458086252
31.03.25;23:00:00;103,63;197,893261;0,197893261;0,458086252
01.04.25;00:00:00;98,25;119,8252773;0,119825277;0,277373326
01.04.25;01:00:00;96,79;119,8252773;0,119825277;0,277373326
01.04.25;02:00:00;96,9;276,8938494;0,276893849;0,640957984
01.04.25;03:00:00;97,32;276,8938494;0,276893849;0,640957984
01.04.25;04:00:00;106,96;457,2943877;0,457294388;1,058551824
01.04.25;05:00:00;135,46;457,2943877;0,457294388;1,058551824
01.04.25;06:00:00;179,88;457,2943877;0,457294388;1,058551824
01.04.25;07:00:00;162,55;457,2943877;0,457294388;1,058551824
01.04.25;08:00:00;118,45;457,2943877;0,457294388;1,058551824
01.04.25;09:00:00;89,98;276,8938494;0,276893849;0,640957984
01.04.25;10:00:00;67,09;0;0;0
01.04.25;11:00:00;45,45;0;0;0
01.04.25;12:00:00;16,46;0;0;0
01.04.25;13:00:00;14,4;0;0;0
01.04.25;14:00:00;25,91;0;0;0
01.04.25;15:00:00;59,51;0;0;0
01.04.25;16:00:00;82,88;0;0;0
01.04.25;17:00:00;121,44;457,2943877;0,457294388;1,058551824
01.04.25;18:00:00;155,45;457,2943877;0,457294388;1,058551824
01.04.25;19:00:00;139,73;457,2943877;0,457294388;1,058551824
01.04.25;20:00:00;110;457,2943877;0,457294388;1,058551824
01.04.25;21:00:00;95,04;276,8938494;0,276893849;0,640957984
01.04.25;22:00:00;80,09;0;0;0
01.04.25;23:00:00;69,91;0;0;0
02.04.25;00:00:00;69,35;0;0;0
02.04.25;01:00:00;70,46;0;0;0
02.04.25;02:00:00;71,08;0;0;0
02.04.25;03:00:00;72,74;0;0;0
02.04.25;04:00:00;84,44;0;0;0
02.04.25;05:00:00;115,97;457,2943877;0,457294388;1,058551824
02.04.25;06:00:00;146,15;457,2943877;0,457294388;1,058551824
02.04.25;07:00:00;124,82;457,2943877;0,457294388;1,058551824
02.04.25;08:00:00;86,39;0;0;0
02.04.25;09:00:00;51,26;0;0;0
02.04.25;10:00:00;4,37;0;0;0
02.04.25;11:00:00;-3,52;0;0;0
02.04.25;12:00:00;-14,33;0;0;0
02.04.25;13:00:00;-15,21;0;0;0
02.04.25;14:00:00;-10,09;0;0;0
02.04.25;15:00:00;-1,02;0;0;0
02.04.25;16:00:00;22,75;0;0;0
02.04.25;17:00:00;89,07;276,8938494;0,276893849;0,640957984
02.04.25;18:00:00;125,15;457,2943877;0,457294388;1,058551824
02.04.25;19:00:00;115,6;457,2943877;0,457294388;1,058551824
02.04.25;20:00:00;96,11;276,8938494;0,276893849;0,640957984
02.04.25;21:00:00;85,15;0;0;0
02.04.25;22:00:00;72,79;0;0;0
02.04.25;23:00:00;62,19;0;0;0
03.04.25;00:00:00;61,75;0;0;0
03.04.25;01:00:00;64,62;0;0;0
03.04.25;02:00:00;68,32;0;0;0
03.04.25;03:00:00;71,85;0;0;0
03.04.25;04:00:00;86,65;0;0;0
03.04.25;05:00:00;123,76;457,2943877;0,457294388;1,058551824
03.04.25;06:00:00;158,47;457,2943877;0,457294388;1,058551824
03.04.25;07:00:00;129,13;457,2943877;0,457294388;1,058551824
03.04.25;08:00:00;79,22;0;0;0
03.04.25;09:00:00;41,86;0;0;0
03.04.25;10:00:00;1,98;0;0;0
03.04.25;11:00:00;-2,6;0;0;0
03.04.25;12:00:00;-10,12;0;0;0
03.04.25;13:00:00;-9,13;0;0;0
03.04.25;14:00:00;-1,58;0;0;0
03.04.25;15:00:00;18,37;0;0;0
03.04.25;16:00:00;80,7;0;0;0
03.04.25;17:00:00;137,21;457,2943877;0,457294388;1,058551824
03.04.25;18:00:00;169,13;457,2943877;0,457294388;1,058551824
03.04.25;19:00:00;157,89;457,2943877;0,457294388;1,058551824
03.04.25;20:00:00;135,13;457,2943877;0,457294388;1,058551824
03.04.25;21:00:00;115,89;457,2943877;0,457294388;1,058551824
03.04.25;22:00:00;106,13;457,2943877;0,457294388;1,058551824
03.04.25;23:00:00;105,76;457,2943877;0,457294388;1,058551824
04.04.25;00:00:00;102,02;276,8938494;0,276893849;0,640957984
04.04.25;01:00:00;102,05;276,8938494;0,276893849;0,640957984
04.04.25;02:00:00;102,4;276,8938494;0,276893849;0,640957984
04.04.25;03:00:00;106,12;457,2943877;0,457294388;1,058551824
04.04.25;04:00:00;116,05;457,2943877;0,457294388;1,058551824
04.04.25;05:00:00;151,74;457,2943877;0,457294388;1,058551824
04.04.25;06:00:00;176,31;457,2943877;0,457294388;1,058551824
04.04.25;07:00:00;142,77;457,2943877;0,457294388;1,058551824
04.04.25;08:00:00;94,32;276,8938494;0,276893849;0,640957984
04.04.25;09:00:00;63,68;0;0;0
04.04.25;10:00:00;7,95;0;0;0
04.04.25;11:00:00;0,2;0;0;0
04.04.25;12:00:00;-3,71;0;0;0
04.04.25;13:00:00;-4,98;0;0;0
04.04.25;14:00:00;0,33;0;0;0
04.04.25;15:00:00;28,95;0;0;0
04.04.25;16:00:00;76,92;0;0;0
04.04.25;17:00:00;125,53;457,2943877;0,457294388;1,058551824
04.04.25;18:00:00;163,47;457,2943877;0,457294388;1,058551824
04.04.25;19:00:00;150,1;457,2943877;0,457294388;1,058551824
04.04.25;20:00:00;120,59;457,2943877;0,457294388;1,058551824
04.04.25;21:00:00;106,03;457,2943877;0,457294388;1,058551824
04.04.25;22:00:00;94,29;276,8938494;0,276893849;0,640957984
04.04.25;23:00:00;100,42;276,8938494;0,276893849;0,640957984
05.04.25;00:00:00;95,11;276,8938494;0,276893849;0,640957984
05.04.25;01:00:00;93,2;276,8938494;0,276893849;0,640957984
05.04.25;02:00:00;91,34;276,8938494;0,276893849;0,640957984
05.04.25;03:00:00;89,38;276,8938494;0,276893849;0,640957984
05.04.25;04:00:00;89,2;276,8938494;0,276893849;0,640957984
05.04.25;05:00:00;94,69;276,8938494;0,276893849;0,640957984
05.04.25;06:00:00;99,01;276,8938494;0,276893849;0,640957984
05.04.25;07:00:00;87,1;0;0;0
05.04.25;08:00:00;49,58;0;0;0
05.04.25;09:00:00;0,82;0;0;0
05.04.25;10:00:00;-2,98;0;0;0
05.04.25;11:00:00;-26,26;0;0;0
05.04.25;12:00:00;-48,07;0;0;0
05.04.25;13:00:00;-48,94;0;0;0
05.04.25;14:00:00;-26,37;0;0;0
05.04.25;15:00:00;-6,53;0;0;0
05.04.25;16:00:00;4,43;0;0;0
05.04.25;17:00:00;60,95;0;0;0
05.04.25;18:00:00;91,79;276,8938494;0,276893849;0,640957984
05.04.25;19:00:00;91,61;276,8938494;0,276893849;0,640957984
05.04.25;20:00:00;81,88;0;0;0
05.04.25;21:00:00;70,97;0;0;0
05.04.25;22:00:00;58,34;0;0;0
05.04.25;23:00:00;57,22;0;0;0
06.04.25;00:00:00;50,45;0;0;0
06.04.25;01:00:00;53,97;0;0;0
06.04.25;02:00:00;56,79;0;0;0
06.04.25;03:00:00;56,65;0;0;0
06.04.25;04:00:00;62,53;0;0;0
06.04.25;05:00:00;67,57;0;0;0
06.04.25;06:00:00;68,49;0;0;0
06.04.25;07:00:00;42,65;0;0;0
06.04.25;08:00:00;4,69;0;0;0
06.04.25;09:00:00;-2,95;0;0;0
06.04.25;10:00:00;-20,67;0;0;0
06.04.25;11:00:00;-39,85;0;0;0
06.04.25;12:00:00;-81,82;0;0;0
06.04.25;13:00:00;-84,76;0;0;0
06.04.25;14:00:00;-48,18;0;0;0
06.04.25;15:00:00;-11,5;0;0;0
06.04.25;16:00:00;16,58;0;0;0
06.04.25;17:00:00;99,2;276,8938494;0,276893849;0,640957984
06.04.25;18:00:00;132,78;457,2943877;0,457294388;1,058551824
06.04.25;19:00:00;138;457,2943877;0,457294388;1,058551824
06.04.25;20:00:00;123,97;457,2943877;0,457294388;1,058551824
06.04.25;21:00:00;111,92;457,2943877;0,457294388;1,058551824
06.04.25;22:00:00;101,84;276,8938494;0,276893849;0,640957984
06.04.25;23:00:00;89;276,8938494;0,276893849;0,640957984
07.04.25;00:00:00;87,14;0;0;0
07.04.25;01:00:00;85,5;0;0;0
07.04.25;02:00:00;86,47;0;0;0
07.04.25;03:00:00;89,94;276,8938494;0,276893849;0,640957984
07.04.25;04:00:00;102,92;276,8938494;0,276893849;0,640957984
07.04.25;05:00:00;135,49;457,2943877;0,457294388;1,058551824
07.04.25;06:00:00;179,1;457,2943877;0,457294388;1,058551824
07.04.25;07:00:00;143,73;457,2943877;0,457294388;1,058551824
07.04.25;08:00:00;107,9;457,2943877;0,457294388;1,058551824
07.04.25;09:00:00;76,01;0;0;0
07.04.25;10:00:00;53;0;0;0
07.04.25;11:00:00;14,44;0;0;0
07.04.25;12:00:00;3,3;0;0;0
07.04.25;13:00:00;4,56;0;0;0
07.04.25;14:00:00;40,63;0;0;0
07.04.25;15:00:00;60,2;0;0;0
07.04.25;16:00:00;94,06;276,8938494;0,276893849;0,640957984
07.04.25;17:00:00;129,12;457,2943877;0,457294388;1,058551824
07.04.25;18:00:00;173,8;457,2943877;0,457294388;1,058551824
07.04.25;19:00:00;173,02;457,2943877;0,457294388;1,058551824
07.04.25;20:00:00;138,06;457,2943877;0,457294388;1,058551824
07.04.25;21:00:00;121,51;457,2943877;0,457294388;1,058551824
07.04.25;22:00:00;107;457,2943877;0,457294388;1,058551824
07.04.25;23:00:00;96,02;276,8938494;0,276893849;0,640957984
08.04.25;00:00:00;90,62;276,8938494;0,276893849;0,640957984
08.04.25;01:00:00;91,03;276,8938494;0,276893849;0,640957984
08.04.25;02:00:00;90,45;276,8938494;0,276893849;0,640957984
08.04.25;03:00:00;92,78;276,8938494;0,276893849;0,640957984
08.04.25;04:00:00;106,52;457,2943877;0,457294388;1,058551824
08.04.25;05:00:00;142,06;457,2943877;0,457294388;1,058551824
08.04.25;06:00:00;184,58;457,2943877;0,457294388;1,058551824
08.04.25;07:00:00;141,42;457,2943877;0,457294388;1,058551824
08.04.25;08:00:00;94,78;276,8938494;0,276893849;0,640957984
08.04.25;09:00:00;76,59;0;0;0
08.04.25;10:00:00;58,38;0;0;0
08.04.25;11:00:00;28,09;0;0;0
08.04.25;12:00:00;21,7;0;0;0
08.04.25;13:00:00;33,12;0;0;0
08.04.25;14:00:00;60,3;0;0;0
